"typeID","typeName","categoryID","categoryName","groupID","groupName","primaryIndex","subIndex"
53423,"Ark Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52759,"Kryos Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53160,"Crow Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53896,"Mid-grade Savior Alpha",20,"Implant",300,"Cyberimplant","N/A","N/A"
53425,"Cerberus Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53668,"Zirnitra Blackfire Steel SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52706,"Atron Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53186,"Nighthawk Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53715,"High-grade Nirvana Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
53149,"Bantam Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52876,"Scythe Fleet Issue Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52780,"Revelation Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52748,"Megathron Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53959,"Vigilant Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53508,"Festival HyperCore, Body Augmentation and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53288,"Capital Singularity Radiation Convertor",17,"Commodity",334,"Construction Components","N/A","N/A"
53600,"Tormentor Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52735,"Arazu Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52737,"Proteus Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53646,"Bestower Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52726,"Hecate Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53602,"Vengeance Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53382,"Men's Polar Aurora Exploration Suit",30,"Apparel",1088,"Outer","N/A","N/A"
53371,"Moa Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53203,"Bustard Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53704,"Mid-grade Nirvana Alpha",20,"Implant",300,"Cyberimplant","N/A","N/A"
52865,"Bellicose Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53138,"Megathron Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53197,"Chimera Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53370,"Condor Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53164,"Griffin Navy Issue Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53530,"Coercer Combat Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53360,"Tempest Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52704,"Gila Aetheric Raiders SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52724,"Magus Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53641,"Armageddon Navy Issue Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53142,"Typhoon Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52776,"Apocalypse Navy Issue Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52713,"Ishkur Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53013,"Brutix Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52770,"Confessor Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53432,"Muninn Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53667,"Ikitursa Blackfire Steel SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53175,"Eagle Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53308,"Cormorant Harmonious Ascension SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53613,"Pontifex Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53381,"Women's Aurora Universalis Cap",30,"Apparel",1092,"Headwear","N/A","N/A"
53892,"High-grade Savior Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
53856,"Low-grade Nirvana Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
52773,"Prophecy Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53338,"RDLF-09 Filament",17,"Commodity",4041,"Jump Filaments","N/A","N/A"
53638,"Redeemer Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52736,"Lachesis Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52747,"Hyperion Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53612,"Dragoon Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53855,"Low-grade Nirvana Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
53649,"Impel Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52757,"Epithal Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53476,"Subcranial Nanocontrollers",17,"Commodity",314,"Miscellaneous","N/A","N/A"
53190,"Rokh Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53904,"Low-grade Savior Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
53903,"Low-grade Savior Beta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53951,"Machariel Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52568,"HyperCore",17,"Commodity",526,"Commodities","N/A","N/A"
52705,"Rattlesnake Aetheric Raiders SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53633,"Damnation Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52887,"Panther Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53179,"Rook Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53622,"Devoter Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53016,"Tornado Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53153,"Kestrel Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53362,"Thrasher Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53053,"Halloween Horrors Fireworks and Launcher Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53708,"Mid-grade Nirvana Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
52694,"Industrial Cynosural Field Generator",7,"Module",658,"Cynosural Field Generator","N/A","N/A"
52895,"Hoarder Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53307,"Coercer Harmonious Ascension SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52674,"Low-Grade Mimesis Alpha",20,"Implant",300,"Cyberimplant","N/A","N/A"
53538,"Cormorant Metalbee Caldari SKIN (Permanent)",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53202,"Crane Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52683,"Low-Grade Mimesis Omega",20,"Implant",300,"Cyberimplant","N/A","N/A"
54164,"Sarpati Reserve Brandy",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53309,"Catalyst Harmonious Ascension SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53645,"Avatar Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53244,"Brutix Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53012,"Leviathan Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53017,"Typhoon Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52858,"Republic Fleet Firetail Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52758,"Iteron Mark V Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53497,"Festival Skill Points and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53331,"DNCR-02 Filament",17,"Commodity",4041,"Jump Filaments","N/A","N/A"
52869,"Muninn Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52777,"Armageddon Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53962,"Vagabond Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53486,"Festival Frigate SKINs and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53632,"Absolution Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
54161,"Box of Chocolates",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53653,"Apostle Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52880,"Tornado Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52902,"Lif Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52767,"Imperial Navy Slicer Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53168,"Flycatcher Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53434,"Panther Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52788,"Mid-Grade Mimesis Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53893,"High-grade Savior Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
52695,"Industrial Cynosural Field Generator Blueprint",9,"Blueprint",532,"Gang Coordinator Blueprint","N/A","N/A"
52768,"Malediction Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52891,"Naglfar Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52746,"Dominix Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53611,"Coercer Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53426,"Chimera Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53499,"Festival Skill Points and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53035,"Capital Ultratidal Entropic Mounting",17,"Commodity",873,"Capital Construction Components","N/A","N/A"
53341,"Faded Astrometric Chart",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
52708,"Incursus Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52848,"Slasher Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53900,"Mid-grade Savior Epsilon",20,"Implant",300,"Cyberimplant","N/A","N/A"
53181,"Caracal Navy Issue Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53953,"Confessor Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52901,"Nomad Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53337,"BLTZN-08 Filament",17,"Commodity",4041,"Jump Filaments","N/A","N/A"
53301,"Tetryon Exotic Plasma XL",8,"Charge",1987,"Exotic Plasma Charge","N/A","N/A"
52764,"Obelisk Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53711,"High-grade Nirvana Beta",20,"Implant",300,"Cyberimplant","N/A","N/A"
52727,"Celestis Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53629,"Harbinger Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52920,"High-Grade Mimesis Epsilon",20,"Implant",300,"Cyberimplant","N/A","N/A"
52899,"Mastodon Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52756,"Erebus Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53036,"Capital Radiation Conversion Unit",17,"Commodity",873,"Capital Construction Components","N/A","N/A"
52753,"Moros Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53363,"Rupture Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53603,"Anathema Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52878,"Cyclone Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53437,"Stratios Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53058,"Halloween Horrors Machariel SKIN",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53191,"Scorpion Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53023,"Ikitursa All-Stars Casino Clash SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53205,"Rhea Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53496,"Festival Exploration Suit and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53316,"Draugur Liminal Crossings SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53289,"Capital Zero-Point Field Manipulator",17,"Commodity",334,"Construction Components","N/A","N/A"
53194,"Raven Navy Issue Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53621,"Zealot Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52888,"Vargur Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53374,"Raven Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53507,"Festival Skill Points and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
54165,"Spiked Quafe",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53163,"Caldari Navy Hookbill Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52847,"Rifter Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53712,"High-grade Nirvana Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
52712,"Enyo Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52857,"Scalpel Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52679,"Low-Grade Mimesis Beta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53290,"Capital Trinary State Processor",17,"Commodity",334,"Construction Components","N/A","N/A"
52898,"Prowler Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52738,"Exequror Navy Issue Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53433,"Hurricane Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53150,"Condor Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53152,"Heron Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53625,"Pilgrim Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53422,"Avatar Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52716,"Keres Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52921,"High-Grade Mimesis Gamma",20,"Implant",300,"Cyberimplant","N/A","N/A"
53899,"Mid-grade Savior Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53954,"Zealot Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52749,"Sin Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53614,"Heretic Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53514,"Festival Battleship SKINs, HyperCore and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53141,"Stabber Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52900,"Fenrir Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52919,"High-Grade Mimesis Delta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53137,"Thorax Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52781,"Avatar Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53361,"Hurricane Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52854,"Hyena Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52715,"Nemesis Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53907,"Low-grade Savior Omega",20,"Implant",300,"Cyberimplant","N/A","N/A"
53201,"Tayra Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52728,"Exequror Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52846,"Probe Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53901,"Mid-grade Savior Omega",20,"Implant",300,"Cyberimplant","N/A","N/A"
53610,"Crucifier Navy Issue Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52855,"Claw Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52774,"Damnation Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53182,"Osprey Navy Issue Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53639,"Paladin Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52890,"Typhoon Fleet Issue Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53648,"Prorator Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53172,"Moa Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53536,"Catalyst Metalbee Gallente SKIN (Permanent)",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53891,"High-grade Savior Beta",20,"Implant",300,"Cyberimplant","N/A","N/A"
53393,"Men's 'Eico Auroralite' Facial Augmentation",30,"Apparel",1670,"Augmentations","N/A","N/A"
52783,"Pax e Kilizhi Do",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53385,"Women's 'Oculina Carmina' Facial Augmentation",30,"Apparel",1670,"Augmentations","N/A","N/A"
53130,"Arbitrator Abyssal Firestorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52844,"Breacher Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53430,"Nyx Yoiul Star SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52918,"High-Grade Mimesis Beta",20,"Implant",300,"Cyberimplant","N/A","N/A"
52785,"Mid-Grade Mimesis Alpha",20,"Implant",300,"Cyberimplant","N/A","N/A"
52723,"Catalyst Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53488,"Festival Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53952,"Daredevil Heartsurge SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53315,"Nergal Liminal Crossings SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53713,"High-grade Nirvana Epsilon",20,"Implant",300,"Cyberimplant","N/A","N/A"
52879,"Hurricane Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52877,"Stabber Fleet Issue Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53378,"Myrmidon Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53515,"Festival Skill Points and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53014,"Megathron Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52745,"Brutix Navy Issue Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53963,"Gila Abyssal Darkfield SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53637,"Armageddon Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53537,"Coercer Metalbee Amarr SKIN (Permanent)",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52772,"Devoter Crown and Swords SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53650,"Providence Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53330,"DSHR-01 Filament",17,"Commodity",4041,"Jump Filaments","N/A","N/A"
53890,"High-grade Savior Alpha",20,"Implant",300,"Cyberimplant","N/A","N/A"
53171,"Caracal Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52866,"Rupture Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53056,"Halloween Horrors Fireworks Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
53193,"Golem Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53964,"Gila Abyssal Exostorm SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52719,"Thalia Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53192,"Widow Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53183,"Drake Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52682,"Low-Grade Mimesis Epsilon",20,"Implant",300,"Cyberimplant","N/A","N/A"
53510,"Festival Skill Points and Snowballs Crate",63,"Special Edition Assets",1194,"Special Edition Commodities","N/A","N/A"
52868,"Stabber Snowline Bladeracer SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53161,"Raptor Zento Isideko Combine SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53015,"Nyx Malagrin Marshlight SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52734,"Oneiros Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53599,"Punisher Oasis of Faith SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
53367,"Coercer Aurora Universalis SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52760,"Miasmos Inner Zone Vanguard SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
52697,"Nergal Niflhel Gildclaw SKIN",91,"SKINs",1950,"Permanent SKIN","N/A","N/A"
32793,"500 Aurum Token",5,"Accessories",943,"Legacy Currency","N/A","N/A"
32792,"100 Aurum Token",5,"Accessories",943,"Legacy Currency","N/A","N/A"
30222,"Melted Snowball CX",63,"Special Edition Assets",976,"Festival Charges Expired","N/A",""
19658,"Melted Snowball CVII",63,"Special Edition Assets",976,"Festival Charges Expired","N/A",""
19660,"Festival Launcher",7,"Module",501,"Festival Launcher","N/A",""
2833,"1000 Aurum Token",5,"Accessories",943,"Legacy Currency","N/A",""
44204,"300 Aurum Token",5,"Accessories",943,"Legacy Currency","N/A",""
44992,"PLEX",5,"Accessories",1875,"PLEX","N/A",""
49787,"Hiemal Tricarboxyl Vapor",2,"Celestial",711,"Harvestable Cloud","N/A",""
